id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,noAlphanumerics,negation_words,word_number,misspelled,extraversion,openness,agreeableness,conscientiousness,class
1008,P,DISAGREEMENT,SUBJECTIVE,90,NONIRONIC,0.108136095,0.435513556,0.139915928,0.226084769,0.090349585,186,11,179,1,0.502431196,0.490197098,0.555037626,0.479738093,4
1009,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.139979631,0.133508608,0.311741114,0.29042834,0.1243423,43,0,42,2,0.536930167,0.55373725,0.526467728,0.512313942,4
1010,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.199030161,0.339541584,0.077667654,0.218151629,0.165609002,45,0,44,1,0.547091532,0.499194596,0.428667785,0.540337165,4
1011,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.082759991,0.448650658,0.03927955,0.103397161,0.325912625,70,0,69,1,0.628306192,0.529157803,0.524600385,0.514790804,4
1012,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.591911435,0.120997965,0.048121542,0.187866166,0.051102914,60,11,58,0,0.533198755,0.576157385,0.491522406,0.465996475,4
1013,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.30232206,0.152652383,0.090195894,0.432078332,0.022751337,99,0,98,1,0.461067607,0.590306409,0.509259966,0.500537845,4
1014,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.575205386,0.10105516,0.039806139,0.163225472,0.120707825,158,22,153,2,0.495242427,0.528058741,0.400277927,0.517350601,4
1015,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.467345536,0.139653608,0.094082728,0.276496857,0.022421299,74,0,73,1,0.50677799,0.573067329,0.473616025,0.501095367,4
1016,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.277801245,0.066874698,0.074077681,0.548291683,0.032954682,62,11,60,4,0.545141688,0.518635437,0.415731697,0.525447861,4
1017,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.393520653,0.272573858,0.053998895,0.262950003,0.016956558,72,0,70,2,0.531497885,0.483468928,0.520534068,0.504465115,4
1018,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.337571084,0.112483643,0.080036677,0.44159627,0.028312376,65,0,64,0,0.463974712,0.491280623,0.423023274,0.518365577,4
1019,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.616737664,0.144586384,0.030862233,0.17891477,0.028898945,98,11,95,2,0.44967539,0.503134357,0.397422212,0.536651918,4
1020,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.036291316,0.711442113,0.053615041,0.055038285,0.143613249,68,0,66,2,0.621215798,0.552038983,0.627560175,0.468426966,4
1021,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.148050487,0.474251986,0.085256241,0.166724682,0.125716582,93,0,92,0,0.511082374,0.502541981,0.572610242,0.554163875,4
1022,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.094605587,0.552533388,0.141380087,0.140822843,0.070658065,42,0,41,0,0.557674665,0.630094856,0.546644313,0.469202876,4
1023,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.485631227,0.277944148,0.066373922,0.140224189,0.029826559,44,0,43,0,0.626603324,0.587963443,0.457212978,0.4470252,4
1024,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.080379449,0.622222781,0.038343783,0.092195392,0.166858539,55,0,54,0,0.569551501,0.602924366,0.53856736,0.45864913,4
1025,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.315107942,0.174098209,0.103615984,0.304945618,0.102232195,58,11,56,3,0.487363093,0.558829864,0.544528239,0.500003154,4
1026,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.481526345,0.060319018,0.05199492,0.289212286,0.11694745,82,0,80,2,0.48710568,0.525707693,0.496170576,0.516331537,4
1027,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.231729388,0.199200481,0.067360051,0.325873166,0.175836936,113,0,108,2,0.624386654,0.509901901,0.443254798,0.515108202,4
1028,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.77826035,0.077347361,0.043795191,0.078212395,0.022384774,272,33,260,9,0.477125626,0.497845026,0.422806879,0.532931455,4
1029,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.447498947,0.184877872,0.087653369,0.250334918,0.029634912,52,22,49,0,0.503332821,0.495921482,0.496074029,0.52618837,4
1030,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.642526686,0.021236835,0.028897474,0.219374388,0.087964632,92,0,87,2,0.419041271,0.477666384,0.29029213,0.568548343,4
1031,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.751178265,0.046873849,0.049077116,0.141035795,0.011835005,171,11,166,3,0.419697661,0.574096375,0.412095673,0.515644935,4
1032,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.697591424,0.065166511,0.072779536,0.132726207,0.031736393,37,0,36,0,0.491004196,0.527992447,0.427175942,0.513638763,4
1033,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.143177569,0.335353106,0.131201521,0.250600904,0.139666885,104,0,96,2,0.486580468,0.590451579,0.438958832,0.495503988,4
1034,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.463959813,0.136390224,0.173428327,0.211361736,0.014859839,94,0,93,1,0.529758036,0.482333391,0.477297401,0.530316923,4
1035,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.479925513,0.097019345,0.051147766,0.277423501,0.094483793,263,11,260,8,0.587367923,0.587813588,0.47589039,0.500280471,4
1036,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.8490206,0.033244707,0.029829638,0.078363121,0.009541935,238,33,234,6,0.399415707,0.488809141,0.422570419,0.533647731,4
1037,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.685170889,0.051720265,0.043911323,0.198963881,0.020233598,144,22,138,3,0.510409456,0.55959663,0.445836733,0.50012948,4
1038,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.529569447,0.207988396,0.035002667,0.17563054,0.051808979,150,0,147,2,0.539333093,0.494393285,0.442629567,0.513497104,4
1039,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.328207672,0.177910447,0.09629263,0.249550104,0.148039207,118,0,116,1,0.585109259,0.516009308,0.51665682,0.496198256,4
1040,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.196275309,0.306182146,0.12840192,0.257341236,0.111799367,34,11,32,0,0.538262459,0.485858757,0.455140234,0.536929596,4
1041,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.330315441,0.045225285,0.053615518,0.544580281,0.026263487,70,0,66,2,0.499888083,0.499342403,0.479708677,0.504666661,4
1042,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.593686342,0.136304796,0.070523791,0.174777448,0.024707565,39,11,37,1,0.491603608,0.651294736,0.478735338,0.421276843,4
1043,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.600266099,0.052772656,0.028867144,0.277058542,0.041035529,72,0,71,0,0.489790238,0.531393166,0.516699456,0.488820708,4
1044,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.236341685,0.200319618,0.170729756,0.233443707,0.159165174,39,0,38,1,0.563430475,0.551250425,0.490696634,0.490608957,4
1045,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.402056217,0.290121824,0.030830625,0.188091472,0.088899903,131,33,125,3,0.498656524,0.58261087,0.573911005,0.496425435,4
1046,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.49662751,0.146879956,0.035021704,0.290210575,0.031260248,122,11,117,2,0.561683301,0.542663093,0.494465055,0.474904253,4
1047,NEU,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.573756635,0.088277213,0.058745682,0.233607769,0.045612693,95,44,90,1,0.579019502,0.590409573,0.421601843,0.467327197,4
1048,N,DISAGREEMENT,SUBJECTIVE,82,NONIRONIC,0.635792255,0.106706418,0.07851766,0.159549117,0.019434553,150,0,147,2,0.439649408,0.565626809,0.307057188,0.510873648,4
1049,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.481425643,0.097475961,0.06121764,0.223594069,0.136286706,99,11,97,6,0.580190621,0.580109036,0.475328866,0.464388367,4
1050,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.356752694,0.113329217,0.064414635,0.33960253,0.125900924,101,0,100,3,0.592894052,0.460031182,0.54080918,0.494191618,4
1051,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.396977752,0.087405145,0.10147509,0.359436452,0.054705542,48,22,45,0,0.494187726,0.570647484,0.446827411,0.477997429,4
1052,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.451705366,0.048816882,0.038692292,0.344381511,0.11640396,175,22,170,10,0.496238614,0.49999742,0.4446018,0.512847566,4
1053,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.521718144,0.043042321,0.068448283,0.283931047,0.082860187,105,22,94,5,0.480652721,0.51251185,0.398264227,0.502998651,4
1054,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.32387808,0.350963116,0.093955576,0.2076419,0.023561353,60,0,59,2,0.517978411,0.546546707,0.440564738,0.489722192,4
1055,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.073862545,0.495971918,0.045464285,0.191587567,0.193113685,28,0,27,2,0.553718225,0.514993192,0.493925713,0.487019794,4
1056,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.165260985,0.214348078,0.058407042,0.253441215,0.308542699,90,0,87,1,0.572719473,0.482996293,0.470593695,0.54991749,4
1057,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.698236763,0.052929796,0.10269735,0.097123377,0.049012683,77,0,75,2,0.492753829,0.510589265,0.3821781,0.536360914,4
1058,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.273305774,0.30889535,0.0250175,0.182715416,0.210065946,43,11,41,1,0.477645855,0.455171142,0.488230845,0.554801019,4
1059,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.386196673,0.219642475,0.067840301,0.261556447,0.064764112,116,11,110,6,0.577774219,0.567101576,0.456815021,0.450882123,4
1060,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.204195812,0.197401911,0.035099521,0.350609928,0.212692767,64,22,61,0,0.466505964,0.489378878,0.566692683,0.526269428,4
1061,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.085852057,0.31889829,0.061429918,0.252752006,0.281067699,29,0,28,0,0.579698104,0.481335496,0.580057091,0.525509528,4
1062,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.211940482,0.18120268,0.330689967,0.240876108,0.035290781,145,22,137,7,0.480276551,0.517197216,0.479082037,0.490565041,4
1063,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.332616925,0.284763336,0.071411714,0.295352042,0.01585597,69,0,67,2,0.576716826,0.526214787,0.396301168,0.498711288,4
1064,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.28431505,0.35852626,0.080992058,0.244338289,0.031828377,78,11,76,1,0.575132224,0.563234804,0.386244561,0.465408284,4
1065,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.666271806,0.06439551,0.032419983,0.193728775,0.043183904,66,11,64,0,0.532347057,0.480877959,0.491394814,0.499807741,4
1066,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.546953619,0.132165924,0.061421148,0.223924622,0.035534669,58,0,57,2,0.407497841,0.501084368,0.43137576,0.524485198,4
1067,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.473363161,0.150305346,0.089348853,0.169681311,0.117301308,69,22,66,1,0.594969199,0.474397192,0.496742177,0.511783381,4
1068,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.383444339,0.046560489,0.018018395,0.305907041,0.2460697,82,0,81,1,0.495407426,0.529127297,0.463242926,0.480931344,4
1069,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.111075416,0.293707073,0.0731005,0.215981573,0.306135416,42,0,41,1,0.409116381,0.593536682,0.45669026,0.544244884,4
1070,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.278624833,0.244128451,0.035343222,0.355403006,0.086500436,97,0,96,1,0.561509281,0.498872433,0.565835286,0.532685832,4
1071,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.438279152,0.133169547,0.081630692,0.268996835,0.07792373,84,0,83,2,0.491671279,0.577397561,0.438651801,0.503148643,4
1072,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.638865829,0.12347538,0.043989345,0.174060524,0.019608961,67,0,66,2,0.475457139,0.475187887,0.411940293,0.511103663,4
1073,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.633036017,0.109640442,0.039028041,0.172797263,0.045498196,31,0,30,2,0.536291634,0.468489978,0.424325014,0.526719287,4
1074,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.191400155,0.39316842,0.083099648,0.220612839,0.11171893,204,11,197,3,0.529348874,0.580680036,0.536902004,0.460067491,4
1075,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.603759289,0.130237147,0.041568533,0.177662849,0.046772201,51,0,49,1,0.444460335,0.489103146,0.343726107,0.547468923,4
1076,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.561129212,0.10621275,0.077279799,0.197731256,0.057646971,87,11,85,0,0.426068154,0.447928601,0.377098068,0.59766092,4
1077,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.572825253,0.058400813,0.044258051,0.174923643,0.149592251,35,0,33,0,0.56548642,0.482890274,0.427004758,0.507759336,4
1078,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.571281731,0.056133572,0.035841711,0.30503732,0.031705648,248,22,243,5,0.550827295,0.507173746,0.418855915,0.457635144,4
1079,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.51357913,0.105379358,0.128888458,0.224238694,0.027914353,72,11,67,7,0.502097467,0.580603524,0.351010483,0.497282349,4
1080,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.343063235,0.230510831,0.095281541,0.301915526,0.029228842,139,0,133,0,0.477204217,0.490661096,0.426180069,0.558124086,4
1081,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.520276785,0.049729884,0.061751489,0.183537826,0.184703961,147,33,142,5,0.392340806,0.623120223,0.378190286,0.636952715,4
1082,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.195519894,0.280827224,0.05897814,0.355681181,0.108993597,79,0,74,2,0.580993303,0.512353601,0.445280281,0.50533486,4
1083,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.354708135,0.254500061,0.132240921,0.223262787,0.035288095,68,0,67,2,0.498482911,0.501218597,0.486605438,0.5523315,4
1084,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.179706857,0.485436261,0.095671237,0.178651184,0.060534433,55,0,53,6,0.608629112,0.547550428,0.464600248,0.500281554,4
1085,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.050766766,0.70374167,0.071523741,0.100869209,0.073098645,30,11,28,1,0.563004727,0.517011435,0.522988952,0.484914461,4
1086,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.392344207,0.094279304,0.050346293,0.345628738,0.117401458,65,0,64,0,0.485643185,0.547367118,0.411338694,0.498065603,4
1087,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.146793589,0.292750359,0.059684597,0.270633101,0.230138376,118,11,115,4,0.562598449,0.534028056,0.502915425,0.533997559,4
1088,P+,AGREEMENT,SUBJECTIVE,96,NONIRONIC,0.106026441,0.653146744,0.064554118,0.152196199,0.024076467,133,44,127,6,0.612243762,0.512539256,0.623903706,0.464869928,4
1089,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.500716865,0.120902315,0.095060378,0.201488629,0.081831776,183,22,177,5,0.467131423,0.599301688,0.379357304,0.532404778,4
1090,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.206152454,0.53932035,0.030237393,0.17469357,0.04959622,120,11,117,1,0.57147924,0.564073632,0.472240135,0.486095472,4
1091,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.105420828,0.251013786,0.072808281,0.494551063,0.076206051,44,0,43,1,0.614469144,0.501566821,0.503882375,0.477612051,4
1092,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.758355021,0.042554043,0.011784971,0.098684065,0.088621885,50,0,45,4,0.477527474,0.564901224,0.477009881,0.47674839,4
1093,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.604893208,0.101741195,0.042592019,0.172547281,0.078226209,56,11,53,1,0.521727856,0.526634851,0.405789482,0.508341943,4
1094,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.108150803,0.270981103,0.157571957,0.320423603,0.142872512,63,0,62,0,0.566733289,0.402033137,0.484096464,0.542252997,4
1095,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.341518909,0.237133563,0.063513562,0.219000101,0.138833851,85,11,83,1,0.556102078,0.479213619,0.482237172,0.485968686,4
1096,NEU,AGREEMENT,SUBJECTIVE,82,IRONIC,0.18207188,0.31386888,0.029637948,0.425704658,0.048716672,149,22,145,3,0.648980387,0.439923859,0.565638477,0.484009355,4
1097,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.454890609,0.129453897,0.092512265,0.239718974,0.08342424,74,0,72,0,0.657992987,0.571314145,0.636361075,0.432002882,4
1098,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.325847566,0.091934741,0.146499574,0.427251816,0.008466301,68,22,62,1,0.553707423,0.604411801,0.520903366,0.480232225,4
1099,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.448840439,0.160528854,0.060604252,0.31280303,0.017223431,113,22,106,3,0.5297443,0.527679135,0.538815558,0.515695056,4
1100,N,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.653474033,0.116995037,0.051556323,0.126191139,0.051783461,78,0,72,3,0.532578823,0.573093143,0.45772745,0.558310376,4
1101,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.466582358,0.226255238,0.0578347,0.219511211,0.02981651,108,22,104,3,0.574864227,0.489853365,0.591271139,0.453779289,5
1102,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.09965428,0.594762564,0.035318594,0.170493156,0.099771418,234,66,227,8,0.496225879,0.479904975,0.502350497,0.518573418,5
1103,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.377714634,0.10757608,0.065654553,0.425830722,0.023224045,159,11,151,4,0.522907278,0.531154215,0.438746547,0.471135213,5
1104,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.352202684,0.291086644,0.084060907,0.247612894,0.025036851,119,0,118,1,0.521798866,0.404184575,0.639592224,0.568012201,5
1105,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.129938245,0.59198308,0.090134516,0.112406939,0.07553716,77,0,75,3,0.478301996,0.575969115,0.477455373,0.525027535,5
1106,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.474369735,0.135946259,0.033129375,0.327371329,0.029183319,44,0,42,2,0.542866605,0.493635565,0.501523669,0.490167234,5
1107,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.080271423,0.366832614,0.091657206,0.288660645,0.172578096,166,11,160,14,0.539693648,0.527680638,0.481184619,0.505144776,5
1108,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.579630196,0.10981866,0.069394387,0.221416652,0.01974011,32,0,29,2,0.340904973,0.510381802,0.369441037,0.539213769,5
1109,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.338223636,0.307237744,0.071481436,0.209332436,0.073724747,244,0,198,6,0.478579993,0.543759673,0.442853189,0.537362313,5
1110,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.716382504,0.037270185,0.05270765,0.155449465,0.038190201,30,0,29,0,0.368895941,0.528179364,0.345842924,0.578856472,5
1111,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.065874606,0.289376885,0.046235342,0.226588905,0.371924251,149,0,145,3,0.450018855,0.41483227,0.493716824,0.553393206,5
1112,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.129794538,0.463111877,0.123842686,0.20589602,0.077354863,51,0,50,0,0.478713742,0.573444365,0.403566314,0.514685071,5
1113,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.545899749,0.093283698,0.077228114,0.130819887,0.152768523,68,0,67,3,0.607872392,0.614544143,0.486829834,0.430463914,5
1114,P+,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.297843784,0.324966371,0.040622018,0.205572814,0.13099505,44,0,43,1,0.520685239,0.492797794,0.470239978,0.525993792,5
1115,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.277280986,0.162829757,0.150841907,0.125776857,0.283270538,56,11,53,1,0.527767297,0.52792948,0.519947429,0.496543332,5
1116,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.157789364,0.448310256,0.082266271,0.183065802,0.128568351,76,0,74,4,0.549171013,0.56139652,0.409875834,0.522686531,5
1117,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.542887449,0.080583245,0.071165547,0.272955477,0.032408297,38,0,37,1,0.539055815,0.504842732,0.410125108,0.526095499,5
1118,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.186448365,0.513805866,0.053777035,0.177034795,0.068933919,130,11,123,6,0.532065115,0.539836753,0.473459204,0.441891721,5
1119,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.494940639,0.094230369,0.092962533,0.29218778,0.025678687,244,22,234,1,0.426116859,0.538766886,0.446395317,0.567023557,5
1120,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.259450555,0.325948387,0.017476119,0.08963231,0.307492673,48,11,46,0,0.507776091,0.591934653,0.379462161,0.51367148,5
1121,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.153818637,0.216370225,0.072431833,0.537123919,0.020255366,146,22,141,0,0.561384272,0.547484,0.483313796,0.470533647,5
1122,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.132689044,0.610028028,0.030334312,0.157330289,0.069618292,66,11,64,1,0.504434288,0.541106452,0.493619222,0.488313281,5
1123,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.249905765,0.316435575,0.041680604,0.367320001,0.024658076,70,0,67,0,0.551724321,0.558325111,0.496770122,0.46427578,5
1124,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.278273702,0.263253421,0.10240297,0.314520359,0.041549541,122,22,115,3,0.493221554,0.527869959,0.462891576,0.518432427,5
1125,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.130742475,0.479067296,0.063261896,0.311234891,0.015693471,91,0,90,0,0.57688524,0.576719194,0.515094213,0.467735025,5
1126,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.34491992,0.174663216,0.041610084,0.361695707,0.077111088,105,0,101,6,0.540929395,0.497064678,0.504496661,0.505500071,5
1127,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.297397256,0.235375479,0.084351614,0.313613683,0.069261961,64,11,62,3,0.597818468,0.532642261,0.576726558,0.489632666,5
1128,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.277068108,0.249893144,0.077023715,0.301422536,0.094592482,147,0,141,6,0.62122642,0.64357838,0.619084805,0.351683965,5
1129,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.47630477,0.142354205,0.059238158,0.160928935,0.161173955,25,0,24,0,0.618354841,0.56389558,0.512535861,0.482092403,5
1130,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.122277468,0.387690425,0.034319773,0.186748311,0.268964022,138,0,135,2,0.563560427,0.569819904,0.478979245,0.425957028,5
1131,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.527336299,0.088121697,0.025477514,0.098744169,0.260320336,63,11,60,2,0.499517448,0.481540054,0.457916091,0.496176064,5
1132,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.038201619,0.745191693,0.103847764,0.05799501,0.054763909,27,0,25,0,0.478337681,0.542252894,0.439963736,0.545983271,5
1133,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.080783442,0.6626302,0.048775524,0.150999814,0.056810968,204,22,192,2,0.59149046,0.429876769,0.517003903,0.457046448,5
1134,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.428831667,0.117749393,0.025252519,0.297962248,0.130204231,56,0,55,1,0.57920962,0.536746373,0.543546371,0.52386109,5
1135,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.18987745,0.524235547,0.023426823,0.10303624,0.159424022,271,0,257,23,0.59883675,0.548891305,0.489332535,0.526060575,5
1136,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.512595236,0.148620233,0.050230116,0.170647353,0.11790704,33,0,32,0,0.565455259,0.491921569,0.512285016,0.517917797,5
1137,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.091780245,0.508744836,0.052798599,0.114266872,0.232409418,60,0,59,2,0.560805114,0.590013781,0.527110329,0.452616528,5
1138,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.376843035,0.112767495,0.059070759,0.412657022,0.038661659,83,0,82,2,0.570065584,0.606000413,0.501612079,0.477944197,5
1139,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.124974459,0.312686294,0.058173791,0.421455324,0.082710117,22,0,21,0,0.58400026,0.509504242,0.55516415,0.494954597,5
1140,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.056376085,0.553975284,0.047078338,0.17782113,0.164749146,143,11,136,1,0.637838345,0.494768925,0.530573049,0.476132781,5
